Gate_Voltage,Collector_Current
4.973903,0.0002500249
4.973851,0.0002500214
4.973894,0.0002500228
4.973917,0.0002500227
4.973933,0.0002500246
4.973966,0.0002500231
4.973927,0.0002500219
4.973969,0.0002500227
4.973979,0.0002500241
4.974007,0.0002500233
4.973997,0.0002500234
4.97398,0.0002500214
4.973998,0.0002500234
2.020185,5.937019e-09
2.040109,5.982865e-09
2.060709,6.046867e-09
2.080625,6.068394e-09
2.100849,6.097084e-09
2.120785,6.197827e-09
2.140717,6.255649e-09
2.161309,6.323225e-09
2.181186,6.384388e-09
2.201116,6.387733e-09
2.221345,6.45072e-09
2.24127,6.430928e-09
2.26187,6.534908e-09
2.281753,6.601775e-09
2.301692,6.646041e-09
2.321605,6.66872e-09
2.341841,6.764535e-09
2.362457,6.827032e-09
2.382367,6.878748e-09
2.402282,6.937266e-09
2.422213,6.967157e-09
2.44243,7.003254e-09
2.462684,7.077736e-09
2.482938,7.120348e-09
2.502881,7.187975e-09
2.522763,7.232274e-09
2.542677,7.278423e-09
2.563251,7.372099e-09
2.583211,7.435702e-09
2.603438,7.475129e-09
2.623329,7.55132e-09
2.643255,7.57737e-09
2.663819,7.6218e-09
2.683763,7.714565e-09
2.703653,7.769031e-09
2.723923,7.854377e-09
2.743816,7.940836e-09
2.764441,8.007216e-09
2.784364,8.076691e-09
2.804224,8.16634e-09
2.824497,8.23287e-09
2.844419,8.3361e-09
2.864985,8.419628e-09
2.8849,8.501236e-09
2.904806,8.620668e-09
2.924726,8.731551e-09
2.944955,8.847162e-09
2.965205,8.990162e-09
2.985433,9.090797e-09
3.005328,9.2448e-09
3.025263,9.409778e-09
3.04518,9.586202e-09
3.065786,9.76896e-09
3.085695,9.987857e-09
3.105977,1.018478e-08
3.125852,1.044324e-08
3.145758,1.071946e-08
3.16635,1.099861e-08
3.186263,1.133673e-08
3.206146,1.163761e-08
3.226403,1.19912e-08
3.246316,1.233643e-08
3.266887,1.284523e-08
3.286824,1.337328e-08
3.30671,1.398664e-08
3.326956,1.467085e-08
3.346868,1.546033e-08
3.36744,1.632441e-08
3.387345,1.719275e-08
3.407194,1.866173e-08
3.427105,1.9891e-08
3.447376,2.106801e-08
3.467619,2.247159e-08
3.487844,2.410499e-08
3.507747,2.591871e-08
3.527687,2.802287e-08
3.547559,3.033222e-08
3.568156,3.30464e-08
3.588054,3.603518e-08
3.608339,3.940201e-08
3.628231,4.320945e-08
3.648121,4.748048e-08
3.668727,5.247721e-08
3.688624,5.791179e-08
3.708904,6.42394e-08
3.728798,7.117086e-08
3.749431,7.936299e-08
3.76932,8.830844e-08
3.789272,9.842006e-08
3.809168,1.098845e-07
3.829392,1.22979e-07
3.849643,1.380122e-07
3.869892,1.549925e-07
3.889839,1.738828e-07
3.909698,1.952703e-07
3.929646,2.1961e-07
3.950241,2.481323e-07
3.970165,2.795746e-07
3.990398,3.15803e-07
4.010274,3.562843e-07
4.03023,4.02261e-07
4.05081,4.563627e-07
4.07072,5.15886e-07
4.090615,5.83456e-07
4.11089,6.617244e-07
4.130885,7.493292e-07
4.151466,8.525172e-07
4.171378,9.661456e-07
4.191173,1.094357e-06
4.211406,1.244042e-06
4.231318,1.411534e-06
4.251912,1.609098e-06
4.271837,1.82717e-06
4.291775,2.075381e-06
4.311714,2.358115e-06
4.331966,2.685918e-06
4.352195,3.059954e-06
4.37247,3.487e-06
4.392389,3.966135e-06
4.412268,4.512429e-06
4.432243,5.135228e-06
4.452852,5.871483e-06
4.47277,6.684734e-06
4.49303,7.628552e-06
4.512951,8.687192e-06
4.532932,9.894758e-06
4.55336,1.130031e-05
4.573287,1.28773e-05
4.593503,1.47037e-05
4.61346,1.67563e-05
4.633363,1.909462e-05
4.653964,2.18604e-05
4.673826,2.491193e-05
4.69378,2.839235e-05
4.71403,3.243939e-05
4.733975,3.697383e-05
4.754569,4.233795e-05
4.774413,4.824065e-05
4.794353,5.49928e-05
4.814272,6.268083e-05
4.834523,7.16028e-05
4.854828,8.178193e-05
4.875076,9.339567e-05
4.894764,0.0001061556
4.914696,0.0001209904
4.934626,0.0001378053
4.955226,0.0001576099
4.975142,0.0001794314
4.995404,0.0002046854
5.015338,0.0002328968
5.026341,0.0002500229
5.02636,0.0002500225
5.026377,0.0002500214
5.026386,0.0002500225
5.026391,0.0002500214
5.026462,0.0002500228
5.026486,0.0002500236
5.026518,0.0002500233
5.026484,0.0002500213
5.026502,0.0002500222
5.026524,0.000250022
5.026556,0.0002500229
5.026555,0.0002500229
5.026521,0.0002500212
5.026549,0.0002500211
5.026565,0.0002500226
5.02659,0.0002500228
5.026588,0.0002500232
5.026583,0.0002500216
5.026625,0.0002500233
5.026577,0.0002500218
5.026642,0.0002500246
5.026607,0.0002500225
5.026602,0.0002500237
5.026622,0.0002500233
5.026619,0.0002500219
5.026649,0.0002500222
5.026671,0.0002500229
5.026646,0.0002500228
5.026642,0.0002500224
5.026695,0.0002500238
5.026671,0.0002500223
5.026676,0.0002500238
5.026677,0.0002500223
5.026693,0.0002500229
5.026697,0.0002500234
5.026658,0.0002500221
5.026699,0.0002500234
5.026698,0.0002500229
5.026704,0.0002500228
5.026714,0.0002500225
5.026714,0.0002500227
5.026754,0.0002500234
5.026746,0.0002500227
5.026745,0.0002500232
5.026767,0.0002500231
5.026755,0.0002500247
5.02677,0.0002500233
5.026754,0.0002500228
2.020205,6.093055e-09
2.040105,6.148801e-09
2.060691,6.189122e-09
2.080598,6.236554e-09
2.100851,6.293348e-09
2.12077,6.313526e-09
2.140715,6.376477e-09
2.161283,6.424606e-09
2.181167,6.447779e-09
2.201076,6.53062e-09
2.22135,6.573287e-09
2.241273,6.604808e-09
2.261842,6.677446e-09
2.281755,6.730556e-09
2.301654,6.752682e-09
2.321578,6.815085e-09
2.341845,6.850014e-09
2.362453,6.883754e-09
2.38237,6.971034e-09
2.402262,7.00349e-09
2.422202,7.063467e-09
2.442431,7.140979e-09
2.462685,7.162962e-09
2.482913,7.225895e-09
2.50286,7.279856e-09
2.522732,7.319084e-09
2.542704,7.375781e-09
2.563264,7.42118e-09
2.58315,7.455323e-09
2.603449,7.545733e-09
2.623302,7.593352e-09
2.643246,7.659592e-09
2.663854,7.740699e-09
2.683764,7.76452e-09
2.703647,7.81956e-09
2.723943,7.917968e-09
2.743802,7.955338e-09
2.7644,8.047885e-09
2.78432,8.119741e-09
2.804225,8.169915e-09
2.824493,8.272999e-09
2.844417,8.350316e-09
2.864977,8.427683e-09
2.884893,8.54677e-09
2.904813,8.610415e-09
2.924705,8.684736e-09
2.944973,8.827677e-09
2.965217,8.923073e-09
2.985457,9.063297e-09
3.005382,9.212414e-09
3.025268,9.335289e-09
3.045171,9.479434e-09
3.065762,9.672267e-09
3.085688,9.837699e-09
3.105926,1.004254e-08
3.125831,1.025213e-08
3.145752,1.046436e-08
3.166339,1.075724e-08
3.186249,1.10258e-08
3.206146,1.13387e-08
3.226408,1.170946e-08
3.246306,1.205758e-08
3.266904,1.248986e-08
3.286824,1.297721e-08
3.306745,1.349549e-08
3.326962,1.408371e-08
3.346868,1.475264e-08
3.367443,1.547755e-08
3.387337,1.629699e-08
3.407223,1.719631e-08
3.427101,1.819192e-08
3.447393,1.936856e-08
3.467643,2.063575e-08
3.487854,2.206754e-08
3.507745,2.369205e-08
3.527694,2.549227e-08
3.547586,2.750819e-08
3.568178,2.987056e-08
3.588099,3.24237e-08
3.608368,3.536891e-08
3.628261,3.865194e-08
3.648157,4.231658e-08
3.668736,4.661932e-08
3.68863,5.131661e-08
3.708895,5.670271e-08
3.728811,6.270694e-08
3.749422,6.975529e-08
3.769358,7.744129e-08
3.789271,8.615071e-08
3.809155,9.59715e-08
3.829425,1.072737e-07
3.849653,1.201432e-07
3.869908,1.347161e-07
3.889815,1.509563e-07
3.909697,1.693457e-07
3.929613,1.901957e-07
3.950226,2.146792e-07
3.97014,2.416498e-07
3.990395,2.727132e-07
4.010305,3.07415e-07
4.030215,3.468218e-07
4.050796,3.931825e-07
4.070696,4.44172e-07
4.090622,5.020777e-07
4.110912,5.691878e-07
4.13085,6.443036e-07
4.151479,7.326236e-07
4.171385,8.298695e-07
4.191319,9.407655e-07
4.211432,1.067989e-06
4.231354,1.211605e-06
4.25192,1.380697e-06
4.271856,1.567367e-06
4.291736,1.779743e-06
4.31166,2.021837e-06
4.331937,2.302044e-06
4.35218,2.622267e-06
4.372438,2.987823e-06
4.392344,3.398212e-06
4.412277,3.865729e-06
4.432236,4.398818e-06
4.45285,5.029303e-06
4.472771,5.724989e-06
4.493041,6.533616e-06
4.512972,7.440794e-06
4.532885,8.474368e-06
4.553511,9.696988e-06
4.573308,1.10309e-05
4.593537,1.259791e-05
4.613452,1.435745e-05
4.633333,1.636247e-05
4.653977,1.873703e-05
4.673865,2.135624e-05
4.693785,2.434149e-05
4.714026,2.781317e-05
4.733955,3.171038e-05
4.754577,3.631664e-05
4.774438,4.138837e-05
4.794311,4.718663e-05
4.814288,5.379589e-05
4.834542,6.147419e-05
4.854812,7.02411e-05
4.875074,8.023181e-05
4.894981,9.144277e-05
4.914944,0.0001042304
4.934638,0.0001184951
4.955209,0.000135603
4.975132,0.0001544568
4.99542,0.000176269
5.015312,0.0002006444
5.035233,0.0002283407
5.049236,0.0002500228
5.049306,0.0002500231
5.049335,0.000250023
5.049379,0.0002500232
5.049396,0.0002500248
5.049417,0.0002500236
5.049425,0.0002500228
5.049462,0.0002500232
5.049483,0.0002500228
5.049456,0.0002500216
5.049492,0.0002500213
5.0495,0.0002500217
5.049489,0.0002500221
5.049524,0.000250023
5.049533,0.000250024
5.049563,0.0002500234
5.049531,0.0002500224
5.049573,0.0002500238
5.049564,0.000250023
5.049589,0.0002500241
5.049551,0.0002500208
5.049583,0.0002500219
5.049606,0.0002500233
5.049638,0.0002500233
5.049632,0.0002500232
5.049632,0.0002500226
5.049647,0.0002500225
5.049616,0.0002500212
5.049636,0.0002500221
5.049677,0.0002500241
5.049656,0.0002500218
5.049674,0.0002500229
5.049685,0.0002500228
5.049705,0.0002500236
5.04973,0.0002500244
5.049723,0.000250023
5.049716,0.000250023
5.049679,0.0002500213
5.049712,0.0002500213
5.049737,0.0002500228
5.049736,0.0002500225
5.049733,0.0002500237
5.04974,0.0002500232
5.049746,0.0002500238
5.049738,0.0002500226
5.049742,0.0002500229
5.049729,0.0002500217
5.049754,0.0002500246
2.020159,6.105468e-09
2.040094,6.178072e-09
2.060699,6.236743e-09
2.080637,6.261514e-09
2.100831,6.306798e-09
2.120746,6.380238e-09
2.140675,6.404697e-09
2.161292,6.45664e-09
2.181175,6.52937e-09
2.201065,6.548802e-09
2.221344,6.623494e-09
2.241262,6.687338e-09
2.261858,6.742682e-09
2.281728,6.781067e-09
2.30166,6.845406e-09
2.321609,6.887681e-09
2.341855,6.952816e-09
2.362435,6.990847e-09
2.382366,7.02253e-09
2.402285,7.098752e-09
2.422209,7.135656e-09
2.44241,7.209583e-09
2.462675,7.274681e-09
2.482931,7.312172e-09
2.502823,7.343733e-09
2.52277,7.418993e-09
2.54265,7.466413e-09
2.563222,7.52508e-09
2.583176,7.591962e-09
2.603454,7.635573e-09
2.62333,7.71483e-09
2.643234,7.752177e-09
2.663835,7.82596e-09
2.683743,7.897225e-09
2.703647,7.954288e-09
2.723896,7.979609e-09
2.743861,8.079166e-09
2.76442,8.146233e-09
2.784355,8.214106e-09
2.804262,8.296297e-09
2.824489,8.359996e-09
2.844433,8.43801e-09
2.864982,8.519355e-09
2.884902,8.615229e-09
2.904793,8.714518e-09
2.924734,8.81419e-09
2.944962,8.874789e-09
2.96517,9.004407e-09
2.985458,9.12013e-09
3.00536,9.235634e-09
3.025258,9.388432e-09
3.045166,9.513272e-09
3.065769,9.656593e-09
3.085703,9.802089e-09
3.105948,9.985215e-09
3.125872,1.0168e-08
3.145741,1.04058e-08
3.166308,1.061158e-08
3.186275,1.086723e-08
3.206161,1.114124e-08
3.226402,1.144103e-08
3.246301,1.178304e-08
3.266912,1.21475e-08
3.286783,1.252593e-08
3.306696,1.299121e-08
3.326961,1.349362e-08
3.346846,1.402638e-08
3.36746,1.467768e-08
3.387387,1.534107e-08
3.407211,1.609347e-08
3.427124,1.695788e-08
3.447398,1.791886e-08
3.467647,1.900222e-08
3.487873,2.021553e-08
3.507785,2.153322e-08
3.527693,2.303872e-08
3.547606,2.4728e-08
3.568171,2.667383e-08
3.588091,2.881284e-08
3.608354,3.12435e-08
3.628251,3.391209e-08
3.648161,3.697012e-08
3.668725,4.052112e-08
3.688646,4.438086e-08
3.708911,4.883312e-08
3.728807,5.374415e-08
3.749431,5.950713e-08
3.769319,6.584248e-08
3.789237,7.294568e-08
3.809135,8.100402e-08
3.829401,9.027516e-08
3.849649,1.007296e-07
3.869918,1.12646e-07
3.889809,1.25893e-07
3.909685,1.408506e-07
3.929621,1.578489e-07
3.95022,1.77756e-07
3.970141,1.99621e-07
3.990375,2.24867e-07
4.010316,2.530006e-07
4.030214,2.849537e-07
4.050776,3.22506e-07
4.07069,3.637391e-07
4.090621,4.105635e-07
4.110876,4.647963e-07
4.13083,5.253883e-07
4.151438,5.967314e-07
4.171345,6.7514e-07
4.191283,7.643753e-07
4.211563,8.677268e-07
4.231524,9.833228e-07
4.251889,1.118292e-06
4.27184,1.268326e-06
4.29177,1.438922e-06
4.311698,1.633282e-06
4.331947,1.858042e-06
4.3522,2.114745e-06
4.372428,2.407313e-06
4.392328,2.735948e-06
4.412296,3.110079e-06
4.432197,3.536485e-06
4.452838,4.039845e-06
4.472763,4.595689e-06
4.493034,5.241133e-06
4.512929,5.964736e-06
4.532858,6.788553e-06
4.553482,7.763403e-06
4.573436,8.841564e-06
4.593692,1.009199e-05
4.613443,1.147556e-05
4.633348,1.307337e-05
4.653964,1.496124e-05
4.673876,1.7047e-05
4.693788,1.942222e-05
4.714024,2.218197e-05
4.733964,2.528369e-05
4.754553,2.89396e-05
4.774406,3.297351e-05
4.794333,3.758554e-05
4.814245,4.283859e-05
4.834527,4.894134e-05
4.854743,5.590104e-05
4.87503,6.385354e-05
4.894976,7.276946e-05
4.914921,8.293997e-05
4.934835,9.450383e-05
4.955215,0.0001078759
4.975141,0.0001229343
4.995436,0.0001403221
5.015324,0.0001597552
5.03522,0.0001818214
5.055822,0.0002078337
5.075696,0.0002364791
5.084399,0.0002500222
5.084464,0.0002500242
5.084477,0.0002500229
5.084483,0.0002500215
5.084543,0.0002500229
5.084558,0.0002500237
5.084587,0.0002500227
5.084593,0.0002500232
5.08462,0.0002500239
5.084623,0.000250023
5.084628,0.0002500229
5.084618,0.0002500221
5.084668,0.0002500238
5.084635,0.000250021
5.084682,0.0002500236
5.0847,0.0002500241
5.084691,0.0002500232
5.08471,0.0002500242
5.084737,0.0002500225
5.084723,0.0002500234
5.084735,0.0002500234
5.084747,0.0002500223
5.084745,0.0002500221
5.084748,0.0002500218
5.084735,0.000250022
5.084766,0.0002500231
5.084786,0.0002500228
5.084742,0.0002500211
5.084786,0.0002500232
5.084756,0.0002500217
5.0848,0.0002500236
5.084772,0.0002500222
5.084805,0.0002500228
5.08477,0.0002500222
5.084787,0.000250023
5.084769,0.0002500219
5.08481,0.0002500244
5.084781,0.0002500214
5.084798,0.0002500245
5.08482,0.0002500234
5.084843,0.0002500227
5.084822,0.0002500228
5.084798,0.0002500215
5.084847,0.0002500229
5.084807,0.0002500218
5.084841,0.0002500228
2.020186,6.623396e-09
2.040115,6.66844e-09
2.0607,6.691665e-09
2.080607,6.743723e-09
2.100878,6.826225e-09
2.120754,6.869827e-09
2.140698,6.93834e-09
2.161277,7.007823e-09
2.181177,7.036216e-09
2.201123,7.091097e-09
2.221352,7.14341e-09
2.241285,7.190644e-09
2.261859,7.260409e-09
2.281734,7.295253e-09
2.301634,7.331804e-09
2.321573,7.417975e-09
2.34181,7.460253e-09
2.362392,7.516171e-09
2.382356,7.582571e-09
2.402267,7.612655e-09
2.422147,7.665703e-09
2.442442,7.766892e-09
2.462668,7.803635e-09
2.48292,7.877725e-09
2.502847,7.92298e-09
2.522756,7.948872e-09
2.542671,8.029697e-09
2.563224,8.077029e-09
2.583155,8.136224e-09
2.603418,8.223903e-09
2.623313,8.272078e-09
2.643214,8.302696e-09
2.663844,8.394352e-09
2.683729,8.444278e-09
2.703673,8.521996e-09
2.723924,8.590964e-09
2.743867,8.650681e-09
2.764453,8.719868e-09
2.784337,8.807464e-09
2.804215,8.87119e-09
2.824485,8.971148e-09
2.844411,9.030437e-09
2.864992,9.087905e-09
2.884911,9.198456e-09
2.904813,9.296338e-09
2.924721,9.371575e-09
2.944975,9.501545e-09
2.965223,9.586588e-09
2.985419,9.698681e-09
3.005366,9.831412e-09
3.025287,9.944887e-09
3.045192,1.008779e-08
3.06578,1.026421e-08
3.085712,1.040055e-08
3.10598,1.058742e-08
3.125897,1.077577e-08
3.145789,1.096857e-08
3.16637,1.121548e-08
3.186238,1.144374e-08
3.206149,1.168838e-08
3.226402,1.201053e-08
3.246336,1.232827e-08
3.266912,1.269471e-08
3.286813,1.308816e-08
3.306713,1.35008e-08
3.326977,1.39925e-08
3.346874,1.45433e-08
3.36745,1.512858e-08
3.387366,1.579234e-08
3.407212,1.653049e-08
3.427112,1.732728e-08
3.447379,1.82632e-08
3.467652,1.930871e-08
3.487896,2.046175e-08
3.507773,2.174644e-08
3.527685,2.315965e-08
3.54764,2.475699e-08
3.568173,2.665034e-08
3.588096,2.866778e-08
3.608321,3.101237e-08
3.628229,3.358939e-08
3.648131,3.645368e-08
3.668749,3.982237e-08
3.68865,4.352594e-08
3.70889,4.774201e-08
3.728798,5.243421e-08
3.749428,5.791846e-08
3.769315,6.387405e-08
3.789253,7.064295e-08
3.809163,7.826605e-08
3.8294,8.702707e-08
3.849638,9.69622e-08
3.869887,1.081929e-07
3.889817,1.206995e-07
3.909725,1.348804e-07
3.929644,1.508901e-07
3.950199,1.69688e-07
3.970158,1.90353e-07
3.990419,2.141203e-07
4.010287,2.406036e-07
4.030185,2.706668e-07
4.050773,3.059871e-07
4.070743,3.448192e-07
4.090605,3.888362e-07
4.110864,4.396803e-07
4.130852,4.966607e-07
4.151404,5.635156e-07
4.171344,6.370949e-07
4.191272,7.207242e-07
4.211548,8.175792e-07
4.231496,9.258075e-07
4.251928,1.051959e-06
4.27186,1.19244e-06
4.29176,1.351938e-06
4.311694,1.533504e-06
4.331955,1.74355e-06
4.352196,1.983154e-06
4.37245,2.256279e-06
4.392365,2.562633e-06
4.412279,2.911141e-06
4.432198,3.308453e-06
4.452818,3.776855e-06
4.47277,4.294835e-06
4.493027,4.894778e-06
4.512947,5.567429e-06
4.532861,6.334131e-06
4.55347,7.239329e-06
4.573394,8.240803e-06
4.593665,9.402213e-06
4.613446,1.068552e-05
4.633372,1.21682e-05
4.653994,1.392114e-05
4.673872,1.585409e-05
4.693789,1.805817e-05
4.714041,2.061735e-05
4.733971,2.3488e-05
4.754558,2.687734e-05
4.774399,3.061052e-05
4.79435,3.487926e-05
4.814244,3.973452e-05
4.834527,4.538435e-05
4.854784,5.182192e-05
4.875045,5.916835e-05
4.894964,6.741752e-05
4.914872,7.681004e-05
4.934859,8.74996e-05
4.955418,0.0001000938
4.975126,0.0001137151
4.995391,0.0001298197
5.015306,0.0001477788
5.035208,0.0001681862
5.055807,0.000192224
5.075762,0.0002186712
5.095985,0.0002493174
5.096558,0.000250023
5.096608,0.0002500244
5.096615,0.0002500219
5.096641,0.000250023
5.096666,0.0002500234
5.09671,0.0002500234
5.096734,0.0002500241
5.096725,0.0002500236
5.096733,0.0002500225
5.096735,0.000250023
5.096789,0.0002500239
5.096794,0.0002500229
5.09681,0.0002500232
5.096833,0.000250023
5.096821,0.000250022
5.096869,0.0002500228
5.096842,0.0002500214
5.096884,0.0002500231
5.096881,0.0002500231
5.096865,0.0002500226
5.096911,0.0002500233
5.096894,0.0002500219
5.096932,0.0002500233
5.096963,0.0002500234
5.096937,0.0002500239
5.096966,0.0002500235
5.096972,0.0002500228
5.096964,0.0002500223
5.096997,0.0002500237
5.096996,0.0002500243
5.097017,0.0002500244
5.097002,0.0002500223
5.097039,0.0002500238
5.097032,0.0002500229
5.097053,0.000250024
5.097055,0.0002500241
5.097064,0.000250024
5.09707,0.0002500234
5.097048,0.0002500225
5.09706,0.0002500233
5.097091,0.0002500246
5.097084,0.0002500223
5.097081,0.0002500235
5.09712,0.0002500253
5.097116,0.0002500229
2.020182,7.062614e-09
2.040097,7.228279e-09
2.060707,7.21709e-09
2.080626,7.288752e-09
2.100876,7.2635e-09
2.120766,7.471233e-09
2.140698,7.546413e-09
2.161262,7.546369e-09
2.181163,7.581875e-09
2.2011,7.371281e-09
2.221362,8.047582e-09
2.241249,7.829533e-09
2.261864,7.655014e-09
2.28178,8.120085e-09
2.301668,8.076372e-09
2.321606,8.012025e-09
2.341807,7.986856e-09
2.362403,7.90322e-09
2.382371,8.683699e-09
2.402289,8.355868e-09
2.422205,8.30679e-09
2.442397,7.748127e-09
2.462686,8.850515e-09
2.48295,8.553614e-09
2.502868,8.532731e-09
2.522758,7.858925e-09
2.542663,9.161233e-09
2.563268,8.854198e-09
2.58319,8.847148e-09
2.603452,8.651824e-09
2.623337,9.835579e-09
2.643257,8.949361e-09
2.663844,8.906858e-09
2.683748,9.406175e-09
2.703661,9.277183e-09
2.723923,9.232886e-09
2.743848,9.353071e-09
2.764419,9.652972e-09
2.78435,9.599852e-09
2.804204,9.574937e-09
2.824466,9.368236e-09
2.844411,1.003791e-08
2.864959,9.148107e-09
2.884894,1.029076e-08
2.904813,9.531886e-09
2.924736,1.060547e-08
2.945001,1.016401e-08
2.965204,1.027515e-08
2.985456,1.047491e-08
3.005369,1.048825e-08
3.025281,1.011579e-08
3.04519,1.167439e-08
3.065781,1.095875e-08
3.085724,1.105518e-08
3.105938,1.084801e-08
3.125843,1.186079e-08
3.145765,1.173021e-08
3.166356,1.181363e-08
3.186221,1.163741e-08
3.206143,1.290741e-08
3.226399,1.266665e-08
3.24631,1.279698e-08
3.266914,1.317953e-08
3.286815,1.390518e-08
3.306703,1.411516e-08
3.326972,1.440866e-08
3.34687,1.439686e-08
3.36746,1.598865e-08
3.387387,1.608899e-08
3.407204,1.651495e-08
3.427145,1.726574e-08
3.447403,1.843466e-08
3.467638,1.914729e-08
3.487867,2.006658e-08
3.507774,2.056074e-08
3.527713,2.290473e-08
3.547591,2.397673e-08
3.568146,2.547095e-08
3.588111,2.632953e-08
3.608362,2.974925e-08
3.628285,3.154506e-08
3.648164,3.403233e-08
3.668751,3.658127e-08
3.688621,4.042913e-08
3.70891,4.377387e-08
3.728831,4.774984e-08
3.749422,5.229994e-08
3.769331,5.700279e-08
3.789237,6.393812e-08
3.809176,6.978831e-08
3.829388,7.715621e-08
3.849602,8.514607e-08
3.869883,9.539636e-08
3.88983,1.058606e-07
3.90971,1.177442e-07
3.929617,1.300931e-07
3.950185,1.475645e-07
3.970136,1.645458e-07
3.99039,1.84543e-07
4.010285,2.061476e-07
4.030199,2.326053e-07
4.050798,2.616898e-07
